timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2013-02-01	A/Alberta/RV2960/2012_EPI_ISL_132701	0.011016	10.867163000000009	11.433716000000002	-0.3302995941728719	0.007541473402980888	9.895362534522224	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/1033/2012_EPI_ISL_131788	0.002182	9.181779999999995	9.421135999999995	0.7824302397236069	0.002858803279595978	8.193239705684514	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/40/2012_EPI_ISL_127845	8.7e-05	7.817538999999996	7.5459740000000055	1.3387951566718463	0.00015768754887553467	6.704437514643901	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/41/2012_EPI_ISL_128220	8.7e-05	8.817186999999997	8.545955999999997	0.7824302397236069	0.0001139852820003896	7.703981573515901	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/42/2012_EPI_ISL_128963	8.7e-05	9.774424999999999	9.485897	0.22606532277536753	8.239486633763104e-05	8.66127849937038	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/48/2012_EPI_ISL_128964	9.2e-05	6.818767999999999	6.5459920000000045	1.8951600736200858	0.0002306824746453097	5.706317974047585	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Argentina/631/2012_EPI_ISL_130207	0.000971	9.181779999999995	9.421135999999995	0.7824302397236069	0.001272180561176762	8.193239705684514	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Athens.GR/46/2013_EPI_ISL_134267	0.02281	5.886329000000001	4.870345000000005	0.7824302397236069	0.0298851066945849	4.138488414164907	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Athens_GR/1/2013_EPI_ISL_134394	0.02106	5.115662999999997	3.872840999999999	1.3387951566718463	0.038171261831250115	3.3775493552176536	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Ayutthaya/283/2012_EPI_ISL_132102	0.0026920000000000004	8.017489999999997	8.37694800000001	0.22606532277536753	0.0025495055193207215	7.280126781717058	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/1007/2012_EPI_ISL_129632	0.000103	9.879386999999998	10.296468000000003	0.22606532277536753	9.754794520432179e-05	8.92819304550337	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/1007/2012_EPI_ISL_129690	0.000103	7.980551999999996	8.462072000000003	1.3387951566718463	0.00018668755786413875	6.974418151729151	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2021/2012_EPI_ISL_129633	0.000166	10.935213000000005	11.416421000000005	-0.3302995941728719	0.00011364239151187612	9.939567466087706	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2021/2012_EPI_ISL_129692	0.000166	7.987984999999997	8.457169000000004	1.3387951566718463	0.00030087509325676736	6.975205022961755	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2021/2012_EPI_ISL_131353	0.000166	9.960682999999994	10.424705000000003	0.22606532277536753	0.00015721319324191668	8.96090913232321	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2021/2012_EPI_ISL_131790	0.000166	9.960090999999997	10.386318000000001	0.22606532277536753	0.00015721319324191668	8.960985873062954	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2249/2012_EPI_ISL_129627	0.000174	9.984906999999994	10.468948000000008	0.22606532277536753	0.00016478973267526208	8.972759788728533	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/2249/2012_EPI_ISL_129693	0.000174	6.992747999999998	7.478602000000004	1.8951600736200858	0.00043629076726395526	5.978880284664233	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/3341/2012_EPI_ISL_124953	1e-05	10.867347000000004	11.368253000000006	-0.3302995941728719	6.84592719951061e-06	9.929017179815979	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/5005/2012_EPI_ISL_132576	0.004623	10.253186999999995	12.078780000000007	-0.8866645111211113	0.0022877446344974624	10.340138134787539	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/5005/2012_EPI_ISL_132702	0.004623	9.279488	11.111146000000009	-0.3302995941728719	0.003164872144333755	9.353623744350283	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/5011/2012_EPI_ISL_134422	0.00288	10.244003999999995	12.099786000000009	-0.8866645111211113	0.0014252010701606514	10.32686212637977	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/5041/2012_EPI_ISL_132575	0.002785	8.979814	9.472232999999997	0.7824302397236069	0.0036488391996676436	7.962905713512289	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/6154/2012_EPI_ISL_132098	0.002785	11.735534999999999	11.653793000000011	-0.8866645111211113	0.0013781892293046577	10.763739065732105	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/6154/2012_EPI_ISL_132698	0.002785	7.7968819999999965	7.742749000000003	1.3387951566718463	0.005047814064578898	6.7907713439489505	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/7354/2012_EPI_ISL_132099	0.002978	13.23438899999999	15.023408000000005	-2.5557592619658296	0.0005566246974346628	13.335259361529067	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/7354/2012_EPI_ISL_132700	0.002978	10.273987999999994	12.094993000000008	-0.8866645111211113	0.0014736974954647293	10.356032663203312	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/8063/2012_EPI_ISL_129697	0.000248	9.929991999999999	10.434936000000002	0.22606532277536753	0.00023487272243370683	8.94596984675642	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/8399/2012_EPI_ISL_132101	0.002343	13.220305999999992	14.994263000000005	-2.5557592619658296	0.0004379354150736786	13.320563483843591	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/8399/2012_EPI_ISL_132695	0.002343	11.234627999999995	13.099768000000006	-1.4430294280693508	0.0008381221456902692	11.324310011258234	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bangladesh/9003/2012_EPI_ISL_124949	1.9e-05	10.285841999999995	12.08928700000001	-0.8866645111211113	9.402368171198743e-06	10.36006734858776	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Belgium/G860/2012_EPI_ISL_134396	0.009508	9.277636000000001	10.929095000000004	-0.3302995941728719	0.006509107581294688	9.351163843173573	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/1288/2012_EPI_ISL_129628	1.2e-05	8.376331999999998	8.482427000000005	1.3387951566718463	2.1750006741453062e-05	7.384539496575302	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/2273/2012_EPI_ISL_129698	4.4e-05	9.035908999999998	8.521749000000005	0.22606532277536753	4.1670966883399604e-05	7.7820732551087355	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/3040/2012_EPI_ISL_131791	0.000317	8.018068999999999	7.509547000000003	0.7824302397236069	0.0004153256826910747	6.7667365330145035	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/3040/2012_EPI_ISL_131795	0.000317	9.041304999999998	8.524839000000005	0.22606532277536753	0.00030022037504631076	7.7888938957001725	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/3126/2012_EPI_ISL_129725	0.000606	9.037537999999998	8.518383000000005	0.22606532277536753	0.0005739228620759126	7.784315036285061	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Bolivia/3126/2012_EPI_ISL_131200	0.000606	8.031768999999997	7.465479000000002	0.7824302397236069	0.0007939664470371964	6.786273443453047	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Boras/1/2012_EPI_ISL_123787	6.6e-05	8.042487	7.515569000000003	0.7824302397236069	8.647159324167487e-05	6.789961610845902	2013-09-01	distance_from_consensus	north	2013
2013-02-01	A/Boras/1/2012_EPI_ISL_132856	6.6e-05	9.016185999999998	8.483203000000005	0.22606532277536753	6.250645032509941e-05	7.77647600128315	2013-09-01	distance_from_consensus	north	2013
