timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/Alabama/01/2012_EPI_ISL_103724	2.2e-05	6.9733080000000065	9.208025999999997	1.2565503801489595	1.5494109104863945e-05	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Argentina/40/2012_EPI_ISL_127845	0.032982	8.410496999999996	7.817538999999996	2.261390817969465	0.03530635282429307	8.506171451171447	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Argentina/41/2012_EPI_ISL_128220	0.032982	9.344516000000008	8.817186999999997	0.24913868960512708	0.015265944954663104	9.475639561262122	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Arizona/08/2012_EPI_ISL_121442	6.8e-05	8.880378000000002	11.182216999999994	-3.389628363353276	6.910329602283422e-06	9.53239477196745	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/BRISBANE/19/2012_EPI_ISL_122593	0.000464	9.748530000000006	12.175480000000004	-0.7557017482153786	0.0001412969361254502	10.50211954085994	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/BRISBANE/3/2012_EPI_ISL_122592	4.7e-05	11.885874999999986	11.60092999999999	-4.431167979150143	3.094673452764204e-06	11.255909362480486	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bahrain/20/2012_EPI_ISL_122118	0.00025	8.695083	8.992739999999998	-5.319119230254743	1.1370428804981133e-05	9.529256110774204	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/0002/2012_EPI_ISL_121447	0.002273	7.599212000000008	7.956220999999993	-0.6424967162070796	0.0007256034409091904	8.498501524032426	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/1027/2012_EPI_ISL_124943	0.013427	10.270673000000006	10.863969000000003	-7.447334404066691	0.00025159525480144217	11.446199012431734	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/2014/2012_EPI_ISL_124952	0.012058	7.667211000000008	7.978492999999994	-3.1102337255133228	0.0013766491624323993	8.52358625292057	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/2033/2012_EPI_ISL_124940	0.012392	8.374280000000008	8.889018999999998	-3.080490811494353	0.0014324239041340586	9.471509061256432	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/3082/2012_EPI_ISL_121455	0.00013700000000000002	10.628192000000006	10.969586000000008	-7.619828406094063	2.3890772546425787e-06	11.518379111104561	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/3341/2012_EPI_ISL_124953	0.016041	10.261583000000003	10.867347000000004	-9.3911309234613	0.0001337251785592568	11.333447331503944	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/9003/2012_EPI_ISL_124949	0.020657	9.901238999999993	10.285841999999995	6.285895074698141	0.11827731270931244	8.560180125721374	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Bangladesh/9819/2012_EPI_ISL_117049	0.000162	10.475836000000001	10.925262000000002	-3.3068671018904046	1.7040448218512947e-05	11.475763841938909	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Boras/1/2012_EPI_ISL_123787	0.030574	9.337202000000005	8.042487	4.273642946333803	0.07569327490547247	8.962512840325402	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Brazil/1203/2012_EPI_ISL_124946	0.001	8.274934	8.300935999999998	4.273642946333803	0.0024757400047580452	8.523505897060991	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Brazil/7250/2012_EPI_ISL_128225	0.014888	9.103022000000001	9.220045	2.261390817969465	0.015937207593477512	9.415261248838178	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Brazil/8746/2012_EPI_ISL_124945	0.007509	9.879639999999993	10.181627999999998	-2.769259741293613	0.000988169396245755	10.365053972927187	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Caen/635/2012_EPI_ISL_127647	0.000308	10.102245999999996	10.121918999999995	-9.67730927551513	2.2790128006302653e-06	10.693171267815579	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/California/12/2012_EPI_ISL_105884	5e-05	6.9733080000000065	9.208025999999997	1.2565503801489595	3.521388432923624e-05	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/California/21/2012_EPI_ISL_118684	0.000308	9.787619000000007	12.134408999999998	-0.7557017482153786	9.379193173844539e-05	10.55402659056263	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/California/25/2012_EPI_ISL_120220	0.001928	7.774178000000002	10.207988999999994	1.2565503801489595	0.0013578473797353494	8.534035914370403	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/California/33/2012_EPI_ISL_122109	0.006386	7.950211000000003	10.208021999999994	1.2565503801489595	0.0044975173065300526	8.598429441766639	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/California/52/2011_EPI_ISL_103725	1.2e-05	7.9707320000000035	10.207963999999995	-0.7557017482153786	3.6542311066926774e-06	8.611252376574345	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/01/2012_EPI_ISL_103726	2e-05	9.140654000000008	11.336524000000002	-3.389628363353276	2.032449883024536e-06	10.041808188860891	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/01/2012_EPI_ISL_104871	2e-05	6.9733080000000065	9.208025999999997	1.2565503801489595	1.4085553731694498e-05	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/12/2012_EPI_ISL_118696	0.00131	7.970292000000004	10.208021999999994	1.2565503801489595	0.0009226037694259894	8.61280044830888	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/14/2012_EPI_ISL_121235	0.001773	8.753554000000005	11.189293999999993	1.2565503801489595	0.001248684338314717	9.503666512945868	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/14/2012_EPI_ISL_122017	0.001773	8.753554000000005	11.189293999999993	1.2565503801489595	0.001248684338314717	9.503666512945868	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Colorado/14/2012_EPI_ISL_125900	0.001773	9.544892000000004	12.12804	1.2565503801489595	0.001248684338314717	10.453446330459947	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Delaware/01/2012_EPI_ISL_105887	6.1e-05	8.769953000000006	11.19545799999999	1.2565503801489595	4.2960938881668214e-05	9.532705726800797	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Denmark/48/2012_EPI_ISL_127648	0.001047	8.721325000000004	7.780755999999997	-5.263709394950805	4.873155394160952e-05	9.531167478138778	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Dominican_Republic/6188/2012_EPI_ISL_121449	0.000325	11.880572999999996	11.783219999999996	9.082654651562835	0.005967715099122695	12.015691148408171	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/ENG/120500085/2012_EPI_ISL_107472	8.1e-05	6.283782999999997	6.301258000000001	6.285895074698141	0.0004637876908289833	6.533992604331794	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/El_Salvador/530/2012_EPI_ISL_122121	0.003913000000000001	7.965465000000004	10.208021999999994	1.2565503801489595	0.0027558385876060285	8.609172493597802	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/El_Salvador/530/2012_EPI_ISL_122123	0.003913000000000001	8.78190600000001	11.118175999999993	-5.091605657728333	0.00019566657193352657	9.576896530828842	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/128/2012_EPI_ISL_124938	0.008508	8.486938000000004	8.931489999999998	-3.3068671018904046	0.000894939095327828	9.479058669145891	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/180/2012_EPI_ISL_124947	0.020657	13.271098	13.723476999999999	4.124552298371778	0.04806106956524852	12.381428519155087	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/185/2012_EPI_ISL_124941	0.002273	8.597619000000002	8.953434	-5.100618411174771	0.00011323359922949657	9.519453439935072	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/186/2012_EPI_ISL_124948	0.002887	8.597619000000002	8.953434	-5.100618411174771	0.0001438211178950975	9.519453439935072	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/198/2012_EPI_ISL_124951	0.027667	13.271098	13.723476999999999	4.124552298371778	0.06437070298986934	12.381428519155087	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/205/2012_EPI_ISL_124936	0.030574	8.458226000000005	8.931357999999998	-0.6424967162070796	0.009760052618723092	9.461959650496986	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Ethiopia/37/2012_EPI_ISL_121243	0.00131	14.268460999999999	14.723472999999997	2.1123001700074404	0.0013178570761191945	13.378792805002844	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/FIJI/1/2012_EPI_ISL_118630	2.1e-05	7.171126000000005	7.922198	4.273642946333803	5.199054009991895e-05	6.839747731650897	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/FIJI/1/2012_EPI_ISL_121685	2.1e-05	10.003561999999992	10.575149999999995	-0.38266399011158064	7.470290525498519e-06	9.407137439961513	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/FIJI/2/2012_EPI_ISL_118636	2.1e-05	7.115429000000006	7.912570000000002	1.3411614834487566	1.5320541423909994e-05	6.83448084355718	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/FIJI/3/2012_EPI_ISL_118635	2.2e-05	8.113526999999998	8.900162000000002	6.285895074698141	0.00012596702713873619	7.8149875665121895	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Florida/01/2012_EPI_ISL_103727	1.8e-05	7.841776999999997	7.6812460000000025	6.285895074698141	0.00010306393129532962	7.130623543007023	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Florida/06/2012_EPI_ISL_117054	0.000442	6.9733080000000065	9.208025999999997	1.2565503801489595	0.00031129073747044835	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Florida/13/2012_EPI_ISL_121456	0.002273	6.9733080000000065	9.208025999999997	1.2565503801489595	0.0016008231816070793	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Florida/15/2012_EPI_ISL_122124	0.006386	8.791264000000007	11.07340299999999	-5.323806772892508	0.00028987950406665375	9.27049325888764	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/03/2012_EPI_ISL_107005	9.2e-05	7.9313170000000035	10.207963999999993	1.2565503801489595	6.479354716579469e-05	8.377855007092828	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/06/2012_EPI_ISL_117056	0.000379	7.971775000000003	10.208021999999994	1.2565503801489595	0.00026692124321561067	8.614073298436017	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/07/2012_EPI_ISL_117057	0.000624	10.858652	10.838446000000008	3.9597416869090973	0.0013554618447799026	11.150267475687562	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/08/2012_EPI_ISL_117043	0.000687	7.856710000000004	10.168715999999996	-3.195333529209487	7.570166113780791e-05	8.60541604954734	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/08/2012_EPI_ISL_121440	0.000687	9.771142000000008	12.151991999999998	-7.497179661879615	1.2608412063543487e-05	10.56750808268549	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/09/2012_EPI_ISL_118697	0.000379	9.911815000000008	12.182548	-3.389628363353276	3.851492528331495e-05	10.60510824515548	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/101/2012_EPI_ISL_125826	7.2e-05	8.943230000000005	9.285904	6.285895074698141	0.00041225572518131847	7.797009289401557	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/208/2012_EPI_ISL_125827	0.000237	8.703552000000002	8.972190999999999	1.3697554121572584	0.0001749755666525977	9.516352824758435	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/291/2012_EPI_ISL_125828	0.000513	7.7066920000000065	7.987254999999996	1.3697554121572584	0.00037874458098220514	8.518444304139884	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/366/2012_EPI_ISL_125829	0.001	7.7066920000000065	7.987254999999996	1.3697554121572584	0.0007382935301797371	8.518444304139884	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/427/2012_EPI_ISL_125830	0.001199	8.062882999999996	8.591854000000003	6.285895074698141	0.006865202979061123	7.370583879694454	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/427/2012_EPI_ISL_127650	0.001199	9.059011000000005	9.591821000000003	4.273642946333803	0.002968412265704896	8.364154134861963	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/484/2012_EPI_ISL_125831	0.001628	7.7066920000000065	7.987254999999996	1.3697554121572584	0.001201941867132612	8.518444304139884	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/505/2012_EPI_ISL_125832	0.001773	7.7066920000000065	7.987254999999996	1.3697554121572584	0.001308994429008674	8.518444304139884	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/558/2012_EPI_ISL_125833	0.002183	8.062882999999996	8.591854000000003	6.285895074698141	0.012499364556539144	7.370583879694454	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/598/2012_EPI_ISL_125834	0.002367	8.919042999999986	9.829678999999995	-2.654748844571418	0.00032671493745187196	10.084761810945585	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Georgia/628/2012_EPI_ISL_125835	0.00312	7.7066920000000065	7.987254999999996	1.3697554121572584	0.0023034758141607797	8.518444304139884	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Gothenburg/1/2012_EPI_ISL_103775	2.1e-05	7.695600000000007	7.992743999999995	-3.3068671018904046	2.208946991288715e-06	8.529278851631823	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Guatemala/18/2012_EPI_ISL_111399	0.000201	6.9733080000000065	9.208025999999997	1.2565503801489595	0.00014155981500352967	7.614684170773007	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Guyane/118/2012_EPI_ISL_124944	0.003242	15.516438999999998	15.713409000000002	2.0962466609682022	0.0032397018832578213	15.950004971514177	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/HIROSHIMA/17/2012_EPI_ISL_122175	0.000224	11.006101000000003	10.998689999999998	-0.6966510174520183	6.9911459473172e-05	10.919042199461153	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/HIROSHIMA/18/2012_EPI_ISL_122176	0.000308	10.979599000000002	10.991950999999998	-0.7155182257866041	9.53755227967984e-05	10.91598747295733	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Halmstad/1/2012_EPI_ISL_117561	0.000488	8.605287000000002	8.944356000000003	-3.3316083753987003	5.0805267066314016e-05	9.474878655135964	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/5659/2012_EPI_ISL_123461	0.01173	6.728053000000002	6.992747999999998	1.3697554121572584	0.008660183109008316	7.5316999382203536	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/5659/2012_EPI_ISL_127652	0.01173	7.675479000000007	7.992368999999994	-0.6424967162070796	0.003744535135004313	8.501512066510593	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6293/2012_EPI_ISL_123462	0.014514	6.728053000000002	6.992747999999998	1.3697554121572584	0.010715592297028705	7.5316999382203536	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6293/2012_EPI_ISL_127847	0.014514	9.345234999999988	9.888634999999997	-3.080490811494353	0.001677711470674768	10.468153638315078	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6609/2012_EPI_ISL_123463	0.014888	6.728053000000002	6.992747999999998	1.3697554121572584	0.010991714077315928	7.5316999382203536	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6609/2012_EPI_ISL_127653	0.014888	7.5895330000000065	7.946488999999994	-0.6424967162070796	0.004752654653874187	8.495762746126468	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6610/2012_EPI_ISL_123474	0.015267	8.811226000000003	8.681242000000003	4.273642946333803	0.037797122652641076	8.055029297701743	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6747/2012_EPI_ISL_123537	0.015652000000000003	6.728053000000002	6.992747999999998	1.3697554121572584	0.011555770334373248	7.5316999382203536	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/6747/2012_EPI_ISL_127654	0.015652000000000003	7.646564000000008	7.985228999999995	-3.2316956283174965	0.0016987855975317356	8.525182076889788	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/7568/2012_EPI_ISL_123543	0.017654	9.700510999999992	9.589986000000005	4.273642946333803	0.04370671404399853	8.780969830655042	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Hong_Kong/7568/2012_EPI_ISL_127846	0.017654	9.700510999999992	9.589986000000005	4.273642946333803	0.04370671404399853	8.780969830655042	2013-02-01	ep_x-ne_star	south	2013
2012-09-01	A/Idaho/03/2012_EPI_ISL_105883	8.1e-05	9.749763000000002	12.189260999999998	1.2565503801489595	5.704649261336271e-05	10.499815492106777	2013-02-01	ep_x-ne_star	south	2013
