timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/Alabama/01/2012_EPI_ISL_103724	2.2e-05	6.9733080000000065	9.208025999999997	-2.580693170325512e-16	2.2000374006358106e-05	6.973426548251327	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Argentina/40/2012_EPI_ISL_127845	0.032982	8.410496999999996	7.817538999999996	-6.069418828853375e-17	0.032982560703531956	8.410639980879674	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Argentina/41/2012_EPI_ISL_128220	0.032982	9.344516000000008	8.817186999999997	-6.069418828853375e-17	0.032982560703531956	9.344674859472615	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Arizona/08/2012_EPI_ISL_121442	6.8e-05	8.880378000000002	11.182216999999994	-1.9378813139568159e-16	6.800115601965232e-05	8.880528968992474	2013-02-01	delta_frequency	south	2013
2012-09-01	A/BRISBANE/19/2012_EPI_ISL_122593	0.000464	9.748530000000006	12.175480000000004	-7.249865318790666e-17	0.0004640078881340983	9.748695727827375	2013-02-01	delta_frequency	south	2013
2012-09-01	A/BRISBANE/3/2012_EPI_ISL_122592	4.7e-05	11.885874999999986	11.60092999999999	-1.5333965688266443e-16	4.700079901358323e-05	11.886077063310077	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bahrain/20/2012_EPI_ISL_122118	0.00025	8.695083	8.992739999999998	-1.2615022588221303e-16	0.0002500042500722512	8.695230818923921	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/0002/2012_EPI_ISL_121447	0.002273	7.599212000000008	7.956220999999993	1.0451237497141058e-16	0.002273038641656908	7.599341188800212	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/1027/2012_EPI_ISL_124943	0.013427	10.270673000000006	10.863969000000003	1.0378508566481416e-16	0.013427228262880469	10.27084760440928	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/2014/2012_EPI_ISL_124952	0.012058	7.667211000000008	7.978492999999994	3.2387401890715114e-16	0.012058204989484825	7.667341344802863	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/2033/2012_EPI_ISL_124940	0.012392	8.374280000000008	8.889018999999998	3.2387401890715114e-16	0.012392210667581354	8.374422365180209	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/3082/2012_EPI_ISL_121455	0.00013700000000000002	10.628192000000006	10.969586000000008	-3.0612635659919265e-16	0.00013700232903959367	10.628372682335606	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/3341/2012_EPI_ISL_124953	0.016041	10.261583000000003	10.867347000000004	-1.1456954230794667e-16	0.01604127270163593	10.261757449876649	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/9003/2012_EPI_ISL_124949	0.020657	9.901238999999993	10.285841999999995	-1.9899104720440996e-16	0.02065735117496997	9.901407323924502	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Bangladesh/9819/2012_EPI_ISL_117049	0.000162	10.475836000000001	10.925262000000002	-1.265977885324262e-16	0.0001620027540468188	10.476014092239577	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Boras/1/2012_EPI_ISL_123787	0.030574	9.337202000000005	8.042487	-6.069418828853375e-17	0.030574519766836037	9.337360735132501	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Brazil/1203/2012_EPI_ISL_124946	0.001	8.274934	8.300935999999998	1.2526809287504734e-16	0.001000017000289005	8.275074676269492	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Brazil/7250/2012_EPI_ISL_128225	0.014888	9.103022000000001	9.220045	1.2526809287504734e-16	0.014888253100302706	9.103176754004823	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Brazil/8746/2012_EPI_ISL_124945	0.007509	9.879639999999993	10.181627999999998	1.2526809287504734e-16	0.007509127655170139	9.87980795673528	2013-02-01	delta_frequency	south	2013
2012-09-01	A/Caen/635/2012_EPI_ISL_127647	0.000308	10.102245999999996	10.121918999999995	-1.16751410227736e-16	0.00030800523608901355	10.102417741101602	2013-02-01	delta_frequency	south	2013
2012-09-01	A/California/12/2012_EPI_ISL_105884	5e-05	6.9733080000000065	9.208025999999997	-1.4819268640521273e-16	5.000085001445024e-05	6.973426548251327	2013-02-01	delta_frequency	south	2013
2012-09-01	A/California/21/2012_EPI_ISL_118684	0.000308	9.787619000000007	12.134408999999998	-7.249865318790666e-17	0.00030800523608901355	9.787785392351678	2013-02-01	delta_frequency	south	2013
2012-09-01	A/California/25/2012_EPI_ISL_120220	0.001928	7.774178000000002	10.207988999999994	-9.174384714707395e-17	0.0019280327765572017	7.774310163272774	2013-02-01	delta_frequency	south	2013
