timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/Alabama/01/2012_EPI_ISL_103724	2.2e-05	6.9733080000000065	9.208025999999997	0.043135253324741066	2.2381951511123793e-05	6.952801620029866	2013-02-01	ep_star	south	2013
2012-09-01	A/Argentina/40/2012_EPI_ISL_127845	0.032982	8.410496999999996	7.817538999999996	0.043135253324741066	0.03355461476090386	8.375278933365227	2013-02-01	ep_star	south	2013
2012-09-01	A/Argentina/41/2012_EPI_ISL_128220	0.032982	9.344516000000008	8.817186999999997	0.043135253324741066	0.03355461476090386	9.308169703843426	2013-02-01	ep_star	south	2013
2012-09-01	A/Arizona/08/2012_EPI_ISL_121442	6.8e-05	8.880378000000002	11.182216999999994	0.043135253324741066	6.918057739801899e-05	8.85935721605614	2013-02-01	ep_star	south	2013
2012-09-01	A/BRISBANE/19/2012_EPI_ISL_122593	0.000464	9.748530000000006	12.175480000000004	0.043135253324741066	0.0004720557045982473	9.730269335998928	2013-02-01	ep_star	south	2013
2012-09-01	A/BRISBANE/3/2012_EPI_ISL_122592	4.7e-05	11.885874999999986	11.60092999999999	-0.35082328193358886	4.057737546112087e-05	11.856179892704953	2013-02-01	ep_star	south	2013
2012-09-01	A/Bahrain/20/2012_EPI_ISL_122118	0.00025	8.695083	8.992739999999998	0.043135253324741066	0.00025434035808095224	8.664807367494983	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/0002/2012_EPI_ISL_121447	0.002273	7.599212000000008	7.956220999999993	0.043135253324741066	0.0023124625356720175	7.568040550948298	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/1027/2012_EPI_ISL_124943	0.013427	10.270673000000006	10.863969000000003	-0.1538440143044239	0.012583738118377439	10.248811194382592	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/2014/2012_EPI_ISL_124952	0.012058	7.667211000000008	7.978492999999994	0.043135253324741066	0.012267344150960487	7.640202053158	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/2033/2012_EPI_ISL_124940	0.012392	8.374280000000008	8.889018999999998	0.043135253324741066	0.01260714286935664	8.348200242817684	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/3082/2012_EPI_ISL_121455	0.00013700000000000002	10.628192000000006	10.969586000000008	0.043135253324741066	0.00013937851622836182	10.606744785277197	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/3341/2012_EPI_ISL_124953	0.016041	10.261583000000003	10.867347000000004	-0.1538440143044239	0.015033569908162098	10.24323133959986	2013-02-01	ep_star	south	2013
2012-09-01	A/Bangladesh/9003/2012_EPI_ISL_124949	0.020657	9.901238999999993	10.285841999999995	0.043135253324741066	0.02101563510751292	9.873547241421166	2013-02-01	ep_star	south	2013
