timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2013-02-01	A/Alabama/17/2012_EPI397564	0.0014039999999999999	6.605402999999978	22.457735	-0.6759658589334663	0.0009386066682366186	7.109042325404962	2013-09-01	lbi	north	2013
2013-02-01	A/Alabama/17/2012_EPI399657	0.0014039999999999999	6.605402999999978	22.457735	-0.7656235054014016	0.0008907788692531118	7.109042325404962	2013-09-01	lbi	north	2013
2013-02-01	A/Alaska/22/2012_EPI404924	0.0035549999999999996	14.52050799999998	30.31343499999999	0.27043944803603887	0.0041277841965832816	14.479108763837843	2013-09-01	lbi	north	2013
2013-02-01	A/Arges/126697/2012_EPI416328	0.007885	8.231376999999982	24.027972000000005	-0.19104337608273914	0.006994678124270849	8.75874113185905	2013-09-01	lbi	north	2013
2013-02-01	A/Arizona/09/2012_EPI404980	0.006591	5.736338999999982	22.748757999999995	-0.22515965847532074	0.0057315803120452456	6.115090666964342	2013-09-01	lbi	north	2013
2013-02-01	A/Attecoube/GR_619/2012_EPI405870	1.4999999999999999e-05	10.600894999999984	27.140078000000013	0.4098026246851261	1.889185870811078e-05	10.604905524373443	2013-09-01	lbi	north	2013
2013-02-01	A/Attecoube/GR_741/2012_EPI405872	7.8e-05	10.600894999999984	27.140078000000013	0.3117727554017143	9.277763496842289e-05	10.604905524373443	2013-09-01	lbi	north	2013
2013-02-01	A/Bangladesh/1621/2012_EPI406063	0.002916	9.927437999999983	26.971807000000016	0.30916783232445527	0.00346318974929086	9.954804695460306	2013-09-01	lbi	north	2013
2013-02-01	A/Bangladesh/2596/2012_EPI397570	0.00031600000000000004	7.406915999999979	24.154569999999985	-0.5411745697365797	0.00022853431836031678	7.744974608450734	2013-09-01	lbi	north	2013
2013-02-01	A/Belem/119244/2012_EPI395227	1.4000000000000001e-05	15.526243999999972	32.54885399999999	0.22940480230083282	1.5871199880775615e-05	15.322450443850439	2013-09-01	lbi	north	2013
2013-02-01	A/Bermuda/1915/2012_EPI394812	2e-05	18.739503999999975	35.20022700000001	0.5139256262595784	2.6766512245692753e-05	18.552121357954853	2013-09-01	lbi	north	2013
2013-02-01	A/Brazil/8751/2012_EPI387760	1.2e-05	14.526287999999978	31.548953000000008	0.15726357477458247	1.30432802265878e-05	14.3224821862502	2013-09-01	lbi	north	2013
