timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/AKITA/14/2012_EPI393439	0.000976	19.521272000000017	8.943057999999985	0.2400319798613576	0.0010342648885867968	16.64177831063848	2013-02-01	lbi	south	2013
2012-09-01	A/Alabama/02/2012_EPI356607	3.4e-05	19.773058000000013	8.824217999999984	0.8117845968775206	4.5721762866609e-05	16.856061264612624	2013-02-01	lbi	south	2013
2012-09-01	A/Alabama/05/2012_EPI367490	0.000308	18.954602000000005	9.484892999999976	-0.7005466652753352	0.00022056129288580679	16.35013763104419	2013-02-01	lbi	south	2013
2012-09-01	A/Almaty/3277/2012_EPI358871	1e-05	20.512200000000007	7.9017539999999835	0.8428887187505547	1.3622992840366134e-05	16.879419712354267	2013-02-01	lbi	south	2013
2012-09-01	A/Arkansas/01/2012_EPI353504	1.8e-05	22.275348999999995	13.834334999999975	-0.4836629031918718	1.4109041565514016e-05	20.200341774124077	2013-02-01	lbi	south	2013
2012-09-01	A/Astrakhan/06/2012_EPI377492	0.006102000000000001	21.378788999999983	12.030843999999984	-0.5958079676007355	0.004564612182455956	18.967077370778384	2013-02-01	lbi	south	2013
2012-09-01	A/Athens_GR/112/2012_EPI358885	6.500000000000001e-05	20.820269999999994	9.936556999999983	-0.8458715769913082	4.381214530025218e-05	17.89359237637613	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/1/2012_EPI376859	1.3000000000000001e-05	20.821044999999998	8.140138999999982	-1.4403790149943998	6.839822109883929e-06	17.12611751995792	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/11/2012_EPI376849	0.000127	21.397865999999986	12.021091999999982	-0.47782447968100095	9.978958734765866e-05	18.978661130598475	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/26/2012_EPI379388	0.00043200000000000004	24.197706999999994	15.815112999999977	-0.33278943699821445	0.00036058712734386017	22.12477626746648	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/29/2012_EPI379462	0.0012050000000000001	18.97065100000001	6.333528999999976	2.3518264068490624	0.0030783000902898437	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/38/2012_EPI379453	0.002434	24.255611999999996	15.833729999999978	-0.7233212591407585	0.0017265452144576297	22.186193084779045	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/39/2012_EPI379592	0.003017	24.404553999999997	15.90585899999998	-0.6510487788444504	0.0022055191537869445	22.502695933923686	2013-02-01	lbi	south	2013
2012-09-01	A/BRISBANE/6/2012_EPI376862	6.9e-05	21.472908999999984	8.966604999999982	-1.082379570429594	4.214370418301111e-05	17.853818250090935	2013-02-01	lbi	south	2013
2012-09-01	A/Bacau/89197/2012_EPI370483	1.1e-05	19.970226999999994	7.333512999999982	1.4556409656802538	1.9344006526309237e-05	16.244656993832795	2013-02-01	lbi	south	2013
2012-09-01	A/Beograd/1549/2012_EPI392209	0.001308	23.072772000000008	14.819379999999974	-0.7158395176342504	0.000930719884214626	21.042820514553174	2013-02-01	lbi	south	2013
2012-09-01	A/Beograd/1607/2012_EPI392211	0.001419	23.27249900000001	14.834318999999974	-0.1030643297455596	0.00130340388668802	21.197734966350716	2013-02-01	lbi	south	2013
2012-09-01	A/Brasov/92191/2012_EPI370461	2.9999999999999997e-05	18.97065100000001	6.333528999999976	3.4085624369335905	0.00011903314929298453	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/Brazil/7920/2012_EPI387784	0.00187	23.307942000000008	14.526287999999978	-0.4039230012176488	0.001515290954627469	21.22483403509353	2013-02-01	lbi	south	2013
2012-09-01	A/Brazil/8456/2012_EPI387772	0.006464	23.307942000000008	14.526287999999978	-0.5141803202020919	0.005002695216771587	21.22483403509353	2013-02-01	lbi	south	2013
2012-09-01	A/Brazil/8751/2012_EPI387760	0.010338	23.307942000000008	14.526287999999978	-0.5496996228020625	0.007883367865761779	21.22483403509353	2013-02-01	lbi	south	2013
2012-09-01	A/Bulgaria/218/2012_EPI368833	0.000102	24.274916999999995	15.831494999999977	-1.5320667711157505	5.165473923451564e-05	22.200135155167143	2013-02-01	lbi	south	2013
2012-09-01	A/CHIBA-C/23/2012_EPI378277	0.000718	21.531285999999994	10.70395799999999	-0.692031937661066	0.0005159930094324497	18.66107857488386	2013-02-01	lbi	south	2013
2012-09-01	A/Caen/539/2012_EPI392216	9.2e-05	18.82110699999999	7.989210999999978	0.9363334078506322	0.00013030759700830255	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/California/22/2012_EPI371792	0.000185	25.44748000000001	17.055245999999983	-0.5708112776194242	0.00013983848557621507	23.53732648505985	2013-02-01	lbi	south	2013
2012-09-01	A/California/32/2012_EPI377516	0.0042229999999999	22.275348999999995	13.834334999999975	-0.2950400702606509	0.0035807873369881837	20.200341774124077	2013-02-01	lbi	south	2013
2012-09-01	A/Catalonia/S4360/2012_EPI348665	1.1e-05	18.82110699999999	7.989210999999978	2.564969761736478	3.071044924425432e-05	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/Catalonia/S4421/2012_EPI350944	2.5e-05	20.416034999999994	9.956384999999981	-0.6308027711657579	1.8430587090050475e-05	17.578536545458707	2013-02-01	lbi	south	2013
2012-09-01	A/Catalonia/S4451/2012_EPI352824	2.1e-05	19.935119999999998	7.332276999999982	1.404395964534786	3.614930461674334e-05	16.208226458013346	2013-02-01	lbi	south	2013
2012-09-01	A/Catalonia/S4454/2012_EPI352827	2.7000000000000002e-05	19.935119999999998	7.332276999999982	1.3759861875177375	4.593074568976135e-05	16.208226458013346	2013-02-01	lbi	south	2013
2012-09-01	A/Catalonia/S4468/2012_EPI352830	2.8000000000000013e-05	19.935119999999998	7.332276999999982	1.3433738785411888	4.698901803868335e-05	16.208226458013346	2013-02-01	lbi	south	2013
2012-09-01	A/Colorado/16/2012_EPI377453	0.004361	23.20151899999998	11.761558999999991	-0.6883374810881356	0.0031388748086176935	20.163186438306262	2013-02-01	lbi	south	2013
2012-09-01	A/Colorado/17/2012_EPI391250	0.014582	20.503037999999993	7.116074999999976	0.18913586928364073	0.015128264162173981	16.84909314168971	2013-02-01	lbi	south	2013
2012-09-01	A/Delaware/07/2012_EPI375452	0.0027129999999999997	19.773058000000013	8.824217999999984	0.2920348214073138	0.0029379336634519394	16.856061264612624	2013-02-01	lbi	south	2013
2012-09-01	A/Dominican_Republic/6334/2012_EPI376515	0.00202	18.82110699999999	7.989210999999978	0.9128179956929322	0.002833205149279532	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/EHIME/36/2012_EPI377236	0.002346	18.82110699999999	7.989210999999978	0.8528270583408951	0.0032092159253675205	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/ENG/121120006/2012_EPI368499	0.000412	18.82110699999999	7.989210999999978	1.6464751863092557	0.0007844830504545342	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/England/316/2012_EPI377295	0.000278	19.77013399999999	7.318573999999982	2.0197351411073727	0.0006184075535759901	16.088689040134255	2013-02-01	lbi	south	2013
2012-09-01	A/Estonia/66837/2012_EPI377319	0.0010630000000000001	21.961934999999986	13.100992999999985	-0.6895759966250102	0.0007647105038283272	19.735734169000803	2013-02-01	lbi	south	2013
2012-09-01	A/Ethiopia/141/2012_EPI387757	0.005927	24.318989999999996	14.969700999999976	-0.6152767652487017	0.00439788240451298	21.91122649033742	2013-02-01	lbi	south	2013
2012-09-01	A/Ethiopia/41/2012_EPI371785	0.000976	20.677285999999988	11.072591999999988	-0.5359033541892055	0.000748551354647589	18.21855933561106	2013-02-01	lbi	south	2013
2012-09-01	A/Ethiopia/93/2012_EPI387775	0.003017	18.82110699999999	7.989210999999978	0.8349466752458233	0.004096478481217529	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/FUKUOKA-C/10/2012_EPI393435	0.005259000000000001	19.03566699999999	5.736338999999982	1.2226562047771241	0.008392607588184777	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/FUKUSHIMA/114/2012_EPI378280	0.002098	18.97065100000001	6.333528999999976	1.8167800468615707	0.004288540587157461	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/FUKUSHIMA/74/2012_EPI377216	2.9999999999999997e-05	19.970578999999994	7.333512999999982	1.143243055425569	4.631745760729111e-05	16.24549304012868	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/01/2012_EPI355954	2.4e-05	18.82110699999999	7.989210999999978	2.069262010599582	5.450086778410627e-05	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/05/2012_EPI367547	0.000356	24.88997199999998	16.670154999999976	-0.3908910757738895	0.0002900431597704959	22.84769801843693	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/161/2012_EPI392229	9.7e-05	19.820115000000015	8.989194999999983	0.574398748919618	0.00011815698007603769	16.892794071217526	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/255/2012_EPI392231	0.000205	19.970228999999996	7.333512999999982	2.1760079159449477	0.00048670112753832444	16.244612272788817	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/301/2012_EPI392233	0.000195	20.84822999999999	11.25081399999999	-0.7340143448886315	0.00013770731645438357	18.349041547548786	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/471/2012_EPI392237	0.0008210000000000001	21.70869199999999	10.484413999999976	-0.7088520493069814	0.0005858937026513098	18.646496979664843	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/491/2012_EPI392239	0.000976	18.82110699999999	7.989210999999978	1.3542846576803855	0.0016453660312879675	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/491/2012_EPI392241	0.000976	18.82110699999999	7.989210999999978	1.3542846576803855	0.0016453660312879675	15.894177081871291	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/512/2012_EPI392243	0.000857	19.380641999999995	7.04739499999998	1.3320706756095173	0.0014314420707325557	15.750834100520063	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/554/2012_EPI392245	0.001019	18.97065100000001	6.333528999999976	2.3826272831391795	0.0026367666470756075	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/579/2012_EPI392247	0.001419	18.97065100000001	6.333528999999976	2.353238158848493	0.003627118702116665	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/Georgia/606/2012_EPI392248	0.001538	23.649227000000007	12.916520999999982	-0.3326545685669806	0.0012838290917175205	20.73289026738773	2013-02-01	lbi	south	2013
2012-09-01	A/Ghana/ARI_1494/2012_EPI392250	0.014301	20.662525999999986	11.076874999999989	-0.4939881712639268	0.011161511084450472	18.206545573719115	2013-02-01	lbi	south	2013
2012-09-01	A/Ghana/FS-12-0506/2012_EPI392254	0.001477	20.64942399999999	11.022126999999989	-0.5320915491331112	0.0011345980881124124	18.19593593709608	2013-02-01	lbi	south	2013
2012-09-01	A/Ghana/FS-12-0657/2012_EPI392256	0.007429000000000001	19.810221	9.646547999999987	-0.542674969250014	0.005681680087627011	17.1662041973243	2013-02-01	lbi	south	2013
2012-09-01	A/Ghana/FS-12-0677/2012_EPI392258	0.008481	19.691195999999987	10.07703299999998	-0.45871394957843936	0.006717176109908554	17.228895409535887	2013-02-01	lbi	south	2013
2012-09-01	A/Ghana/FS-12-758/2012_EPI392260	0.012921	19.691195999999987	10.07703299999998	-0.4428229462832014	0.010301758648266622	17.228895409535887	2013-02-01	lbi	south	2013
2012-09-01	A/Glasgow/407666/2012_EPI368911	0.001363	18.97065100000001	6.333528999999976	2.1968024566804893	0.0032641284800472696	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/Guam/402/2012_EPI358034	2.2e-05	20.51140799999999	8.122068999999982	-1.1648319371995213	1.2983328381906615e-05	16.88761032713771	2013-02-01	lbi	south	2013
2012-09-01	A/Guam/403/2012_EPI359605	1.4000000000000001e-05	20.669191999999992	8.287359999999982	1.3544265007677152	2.3602956848103614e-05	16.99135526846839	2013-02-01	lbi	south	2013
2012-09-01	A/Guangdong-Haizhu/1375/2012_EPI391240	0.007229000000000001	19.03566699999999	5.736338999999982	1.1324932103355505	0.011111084064050501	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/Guangdong-Liwan/1284/2012_EPI391238	0.007229000000000001	19.03566699999999	5.736338999999982	1.1324932103355505	0.011111084064050501	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/Guangdong/1078/2012_EPI539341	0.001731	19.03566699999999	5.736338999999982	2.0118290462691766	0.0038379242794742926	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/Guangdong/1154/2012_EPI539345	0.003124	20.029407	6.73632299999998	0.8802260474915844	0.004322549432158253	16.281381831035795	2013-02-01	lbi	south	2013
2012-09-01	A/Guangdong/947/2012_EPI539355	0.001019	19.968600999999996	7.333512999999982	1.2571535456547955	0.0016497207332615523	16.24228623357737	2013-02-01	lbi	south	2013
2012-09-01	A/HAMAMATU-C/157/2012_EPI377228	0.000166	18.97065100000001	6.333528999999976	3.5812512764696915	0.0007077890587208483	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/HIROSHIMA-C/23/2012_EPI377238	0.001308	18.97065100000001	6.333528999999976	2.295431519087799	0.003263823438614677	15.245585675043909	2013-02-01	lbi	south	2013
2012-09-01	A/Hamburg/1/2012_EPI358939	1.6e-05	22.990191000000003	14.154058999999972	-2.2024304258647525	6.1280688491612215e-06	20.790323023664353	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8116/2012_EPI391276	0.016009	19.03566699999999	5.736338999999982	0.4513476076896309	0.01852614275987342	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8117/2012_EPI392264	0.016009	19.989931000000002	6.73623499999998	0.1447355202928583	0.016304282776198276	16.246686536494845	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8118/2012_EPI391234	0.016009	20.495665999999993	6.605402999999978	0.14738072712420208	0.016322262766284828	16.84240210811083	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8119/2012_EPI392266	0.016009	20.073798	7.34643199999998	0.14878976043241723	0.01633184833479941	16.5164727019398	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8147/2012_EPI392268	0.016009	19.03566699999999	5.736338999999982	0.4470612966562904	0.018493085284158002	15.290026929900103	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8150/2012_EPI392270	0.016297	20.003061	6.73623099999998	0.30080588107560047	0.01771279243544721	16.254601345029215	2013-02-01	lbi	south	2013
2012-09-01	A/Hong_Kong/8152/2012_EPI392272	0.016009	21.238992000000007	8.656607999999975	0.14878976043241723	0.01633184833479941	17.627596254798846	2013-02-01	lbi	south	2013
2012-09-01	A/Hunan-Changsha/39/2012_EPI384809	0.000393	19.88006399999999	7.225329999999981	2.996269559822989	0.0013132044197005106	16.143766365854372	2013-02-01	lbi	south	2013
2012-09-01	A/ISHIKAWA/2/2012_EPI353276	1.3000000000000001e-05	21.531285999999994	10.70395799999999	-1.3704953148281447	7.0419134658942045e-06	18.66107857488386	2013-02-01	lbi	south	2013
2012-09-01	A/ISHIKAWA/50/2012_EPI377232	0.000356	22.210848999999985	10.075899999999974	-0.40730107716394387	0.0002880667540352293	18.63463542239684	2013-02-01	lbi	south	2013
2012-09-01	A/IWATE/44/2012_EPI378282	0.002434	19.800173000000015	8.630970999999981	0.1418853393251247	0.0024759525121386882	16.874424256530848	2013-02-01	lbi	south	2013
2012-09-01	A/Iceland/24/2012_EPI379788	0.002098	20.517063999999994	9.861217999999976	0.18709417331031106	0.0021747434530048006	17.63742882373248	2013-02-01	lbi	south	2013
