timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/AKITA/14/2012_EPI393439	0.000976	19.521272000000017	8.943057999999985	0.26834329751788727	0.0010753819090731198	15.589259664133694	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Alabama/02/2012_EPI356607	3.4e-05	19.773058000000013	8.824217999999984	0.26834329751788727	3.74620747013177e-05	15.782819820058977	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Alabama/05/2012_EPI367490	0.000308	18.954602000000005	9.484892999999976	0.2507573805736497	0.0003368847463484906	15.32179676754498	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Almaty/3277/2012_EPI358871	1e-05	20.512200000000007	7.9017539999999835	0.21558554668517457	1.077869232134585e-05	16.433178372267303	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Arkansas/01/2012_EPI353504	1.8e-05	22.275348999999995	13.834334999999975	0.18041371279669943	1.911938967289988e-05	18.778288898775166	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Astrakhan/06/2012_EPI377492	0.006102000000000001	21.378788999999983	12.030843999999984	0.197999629740937	0.006529140295533621	17.686068575920096	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/Athens_GR/112/2012_EPI358885	6.500000000000001e-05	20.820269999999994	9.936556999999983	0.2507573805736497	7.109580685925939e-05	16.833228927714003	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/BRISBANE/1/2012_EPI376859	1.3000000000000001e-05	20.821044999999998	8.140138999999982	0.21558554668517457	1.4012300017749606e-05	16.72387797176897	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/BRISBANE/11/2012_EPI376849	0.000127	21.397865999999986	12.021091999999982	0.197999629740937	0.0001358900061508964	17.7069982426717	2013-02-01	distance_from_consensus	south	2013
2012-09-01	A/BRISBANE/26/2012_EPI379388	0.00043200000000000004	24.197706999999994	15.815112999999977	0.14524187890822432	0.0004521897469142429	20.69580372984551	2013-02-01	distance_from_consensus	south	2013
